dynamics,target,source,K,psi
hr,1,0,1.35,0.006492881343409892
hr,1,0,1.355,0.006170619778214731
hr,1,0,1.36,0.005839577328130803
hr,1,0,1.365,0.005497830172443713
hr,1,0,1.37,0.005142231162987879
hr,1,0,1.375,0.004767181513405726
hr,1,0,1.3800000000000001,0.004361289897632613
hr,1,0,1.385,0.0038951400634334673
hr,1,0,1.3900000000000001,0.0032335768249573196
hr,1,0,1.395,0.0029199786361354227
hr,1,0,1.4000000000000001,0.002985709802136101
hr,1,0,1.405,0.0028496731331410273
hr,1,0,1.41,0.0026523496070666127
hr,1,0,1.415,0.002423689849715443
hr,1,0,1.42,0.00217517309240406
hr,1,0,1.425,0.0019123691954189138
hr,1,0,1.43,0.0016383402130908907
hr,1,0,1.435,0.0013548800517217486
hr,1,0,1.44,0.001063049932162445
hr,1,0,1.445,0.0007634325713702306
hr,1,0,1.45,0.0004562540009967682
hr,1,0,1.455,0.00014143065622544335
hr,1,0,1.46,-0.00018143847463033424
hr,1,0,1.465,-0.0005131373030436269
hr,1,0,1.47,-0.0008549827337554181
hr,1,0,1.475,-0.0012091324451591493
hr,1,0,1.48,-0.0015792412581528202
hr,1,0,1.485,-0.0019720296145993754
hr,1,0,1.49,-0.0024018381472640637
hr,1,0,1.495,-0.002909421393736519
hr,1,0,1.5,-0.003769558665392061
hr,1,0,1.5050000000000001,-0.003707449860924861
hr,1,0,1.51,-0.0037506482580780846
hr,1,0,1.5150000000000001,-0.003929184497592872
hr,1,0,1.52,-0.004160388034177625
hr,1,0,1.5250000000000001,-0.004422590891427013
hr,1,0,1.53,-0.00470751175214771
hr,1,0,1.5350000000000001,-0.005011914330856102
hr,1,0,1.54,-0.005335364311969503
hr,1,0,1.545,-0.005679853056919395
hr,1,0,1.55,-0.006050730335534368
hr,1,0,1.555,-0.006460188399056218
hr,1,0,1.56,-0.006939980421154429
hr,1,0,1.565,-0.007584829126988779
hr,1,0,1.57,-0.007748150470868892
hr,1,0,1.575,-0.007818056736727917
hr,1,0,1.58,-0.00801379393833085
hr,1,0,1.585,-0.008276294155171981
hr,1,0,1.59,-0.008596392806696069
hr,1,0,1.595,-0.008997553922480946
hr,1,0,1.6,-0.009642610210550817
hr,1,0,1.605,-0.00977675695992571
hr,1,0,1.61,-0.009700850440340684
hr,1,0,1.615,-0.009802459356046216
hr,1,0,1.62,-0.00996558809959185
hr,1,0,1.625,-0.010162814491448601
hr,1,0,1.6300000000000001,-0.0103832331120138
hr,1,0,1.635,-0.010621497700053092
hr,1,0,1.6400000000000001,-0.010874735787851728
hr,1,0,1.645,-0.011141404929592902
hr,1,0,1.6500000000000001,-0.011420804563339559
hr,1,0,1.655,-0.011712864507847962
hr,1,0,1.6600000000000001,-0.012018080617262006
hr,1,0,1.665,-0.012337558844026405
hr,1,0,1.67,-0.012673179683262979
hr,1,0,1.675,-0.013027952759967706
hr,1,0,1.68,-0.01340675136509156
hr,1,0,1.685,-0.013817959796195224
hr,1,0,1.69,-0.014277833022809508
hr,1,0,1.695,-0.014826122479268252
hr,1,0,1.7,-0.015644305774703215
